datetime_index,ICE Cocoa Warehouse Stock Total Bags - INVENTORY VOLUME,Cocoa-ICCO Daily Price US$/MT,CSCE-COCOA COML. LONG - OPEN INTEREST,CSCE-COCOA COM. LONG FUT - OPEN INTEREST,CSCE-COCOA COM.LONG INDEX - OPEN INTEREST,CSCE-COCOA COML. SHORT - OPEN INTEREST,CSCE-COCOA COM. SHORT FUT - OPEN INTEREST,CSCE-COCOA COM.SHORT INDEX - OPEN INTEREST,CSCE-COCOA INDEX TR LONG - OPEN INTEREST,CSCE-COCOA INDEX TR SHORT - OPEN INTEREST,CSCE-COCOA MAN-MONEY LONG - OPEN INTEREST,CSCE-COCOA M-M LG F - OPEN INTEREST,CSCE-COCOA MAN-MONEY SHORT - OPEN INTEREST,CSCE-COCOA M-M SH F - OPEN INTEREST,CSCE-COCOA M-M SP - OPEN INTEREST,CSCE-COCOA M-M SP F - OPEN INTEREST,CSCE-COCOA NON-COML. LONG - OPEN INTEREST,CSCE-COCOA N-COM. LONG FUT - OPEN INTEREST,CSCE-COCOA N-COM.LONG INDEX - OPEN INTEREST,CSCE-COCOA NON-COML. SHORT - OPEN INTEREST,CSCE-COCOA N-COM. SHORT FUT - OPEN INTEREST,CSCE-COCOA NC SH IT - OPEN INTEREST,CSCE-COCOA NON-COML. SPREAD - OPEN INTEREST,CSCE-COCOA N-COM SPREAD FUT - OPEN INTEREST,CSCE-COCOA N-COM SPREAD FUT - OPEN INTEREST,CSCE-COCOA NON-REP. LONG - OPEN INTEREST,CSCE-COCOA N-REP. LONG FUT - OPEN INTEREST,CSCE-COCOA NR LG IT - OPEN INTEREST,CSCE-COCOA NON-REP. SHORT - OPEN INTEREST,CSCE-COCOA N-REP. SHORT FUT - OPEN INTEREST,CSCE-COCOA NR SH IT - OPEN INTEREST,CSCE-COCOA OTHER LONG - OPEN INTEREST,CSCE-COCOA OTHER LONG FUT - OPEN INTEREST,CSCE-COCOA OTHER SHORT - OPEN INTEREST,CSCE-COCOA OTHER SHORT FUT - OPEN INTEREST,CSCE-COCOA OTHER SPREADING - OPEN INTEREST,CSCE-COCOA OTHER SPREAD FUT - OPEN INTEREST,CSCE-COCOA PROD-USER LONG - OPEN INTEREST,CSCE-COCOA P-U LG FU - OPEN INTEREST,CSCE-COCOA PROD-USER SHORT - OPEN INTEREST,CSCE-COCOA P-U SH FU - OPEN INTEREST,CSCE-COCOA SWAP LONG - OPEN INTEREST,CSCE-COCOA SWAP LONG FUT - OPEN INTEREST,CSCE-COCOA SWAP SHORT - OPEN INTEREST,CSCE-COCOA SWAP SHORT FUT - OPEN INTEREST,CSCE-COCOA SWAP SPREADING - OPEN INTEREST,CSCE-COCOA SWAP SPREAD FUT - OPEN INTEREST,CSCE-COCOA TOTAL OI - OPEN INTEREST,CSCE-COCOA TOTAL OI FUT - OPEN INTEREST,CSCE-COCOA TOTAL OI INDEX - OPEN INTEREST,CSCE-COCOA TOTAL LONG - OPEN INTEREST,CSCE-COCOA TOTAL LONG FUT - OPEN INTEREST,CSCE-COCOA TOTAL LONG INDEX - OPEN INTEREST,CSCE-COCOA TOTAL SHORT - OPEN INTEREST,CSCE-COCOA TOTAL SHORT FUT - OPEN INTEREST,CSCE-COCOA TOT SH IT - OPEN INTEREST,S&P GSCI 1 Month Fwd Cocoa Index ER - EXCESS RETURN,S&P GSCI 1 Month Fwd Cocoa Index - PRICE INDEX,S&P GSCI 1 Month Fwd Cocoa Index TR - RETURN IND. (OFCL),S&P GSCI 3 Mth Fwd Cocoa ER - EXCESS RETURN,S&P GSCI 3 Mth Fwd Cocoa PI - PRICE INDEX,S&P GSCI 3 Mth Fwd Cocoa - RETURN IND. (OFCL),S&P GSCI Cocoa Dynamic Roll - PRICE INDEX,S&P GSCI Cocoa Dynamic Roll TR - RETURN IND. (OFCL),S&P GSCI Cocoa Dynamic Roll ER - EXCESS RETURN,S&P GSCI 2MTH Fwd Cocoa Idx ER - EXCESS RETURN,S&P GSCI 2MTH Fwd Cocoa Idx - PRICE INDEX,S&P GSCI 2MTH Fwd Cocoa Idx TR - RETURN IND. (OFCL),S&P GSCI Cocoa 12 Mth Fwd Spot - PRICE INDEX,S&P GSCI Cocoa 12 Mth Fwd TR - RETURN IND. (OFCL),S&P GSCI Cocoa 12 Mth Fwd XS - EXCESS RETURN,S&P GSCI Cocoa 6 Mth Fwd Spot - PRICE INDEX,S&P GSCI Cocoa 6 Mth Fwd TR - RETURN IND. (OFCL),S&P GSCI Cocoa 6 Mth Fwd XS - EXCESS RETURN
2016-11-15,2834451,2441.37,148825,123385,127777,159345,140614,141859,33123,18228,55018,55901,46266,46148,13138,6621,72390,81417,61057,64075,66020,64075,55911,19742,55169,12740,12221,12740,10535,10389,10535,17373,25516,17810,19872,42773,13121,111591,88987,133046,119760,28270,30539,17335,16995,8964,3859,289867,236765,289867,277127,224544,277127,279332,226376,279332,70.4902,179.4007,120.7102,72.77,176.01,124.61,183.1,120.81,70.55,66.29,166.9,112.95,79.09,78.52,78.08,94.93,91.11,90.33
2016-11-16,2857738,2458.56,148825,123385,127777,159345,140614,141859,33123,18228,55018,55901,46266,46148,13138,6621,72390,81417,61057,64075,66020,64075,55911,19742,55169,12740,12221,12740,10535,10389,10535,17373,25516,17810,19872,42773,13121,111591,88987,133046,119760,28270,30539,17335,16995,8964,3859,289867,236765,289867,277127,224544,277127,279332,226376,279332,70.9611,180.5992,121.5183,73.26,177.19,125.45,184.32,121.62,71.02,66.74,168.01,113.71,79.48,78.91,78.46,95.56,91.72,90.94
2016-11-17,2866589,2459.05,148825,123385,127777,159345,140614,141859,33123,18228,55018,55901,46266,46148,13138,6621,72390,81417,61057,64075,66020,64075,55911,19742,55169,12740,12221,12740,10535,10389,10535,17373,25516,17810,19872,42773,13121,111591,88987,133046,119760,28270,30539,17335,16995,8964,3859,289867,236765,289867,277127,224544,277127,279332,226376,279332,71.1966,181.1985,121.9233,73.47,177.7,125.82,184.93,122.03,71.26,66.96,168.57,114.09,79.54,78.98,78.53,95.72,91.88,91.09
2016-11-18,2856016,2455.82,148825,123385,127777,159345,140614,141859,33123,18228,55018,55901,46266,46148,13138,6621,72390,81417,61057,64075,66020,64075,55911,19742,55169,12740,12221,12740,10535,10389,10535,17373,25516,17810,19872,42773,13121,111591,88987,133046,119760,28270,30539,17335,16995,8964,3859,289867,236765,289867,277127,224544,277127,279332,226376,279332,71.3732,181.6479,122.2275,73.59,178,126.03,185.39,122.33,71.43,67.12,168.99,114.37,79.61,79.04,78.59,95.8,91.95,91.16
2016-11-21,2788933,2463.28,148825,123385,127777,159345,140614,141859,33123,18228,55018,55901,46266,46148,13138,6621,72390,81417,61057,64075,66020,64075,55911,19742,55169,12740,12221,12740,10535,10389,10535,17373,25516,17810,19872,42773,13121,111591,88987,133046,119760,28270,30539,17335,16995,8964,3859,289867,236765,289867,277127,224544,277127,279332,226376,279332,71.5498,182.0974,122.5352,73.74,178.37,126.29,185.85,122.64,71.61,67.29,169.41,114.66,79.71,79.14,78.69,95.88,92.03,91.24
2016-11-22,2772955,2473.05,154380,126467,129523,159137,137903,137770,36690,21788,53666,54232,49400,49316,13361,6611,69850,78555,58438,68892,70423,68892,61227,24305,60806,13671,12897,13671,9872,9593,9872,16185,24323,19492,21107,47865,17694,112352,87996,127192,112750,28038,30939,17956,17621,13990,7532,299128,242224,299128,285457,229327,285457,289256,232631,289256,71.8147,182.7715,122.9905,74.05,179.1,126.81,186.54,123.1,71.87,67.54,170.03,115.09,80.19,79.63,79.17,96.36,92.49,91.69
2016-11-23,2762867,2469.79,154380,126467,129523,159137,137903,137770,36690,21788,53666,54232,49400,49316,13361,6611,69850,78555,58438,68892,70423,68892,61227,24305,60806,13671,12897,13671,9872,9593,9872,16185,24323,19492,21107,47865,17694,112352,87996,127192,112750,28038,30939,17956,17621,13990,7532,299128,242224,299128,285457,229327,285457,289256,232631,289256,71.7852,182.6966,122.9417,74.08,179.18,126.87,186.46,123.05,71.84,67.51,169.97,115.04,80.13,79.57,79.11,96.36,92.49,91.69
2016-11-24,2762867,2469.79,154380,126467,129523,159137,137903,137770,36690,21788,53666,54232,49400,49316,13361,6611,69850,78555,58438,68892,70423,68892,61227,24305,60806,13671,12897,13671,9872,9593,9872,16185,24323,19492,21107,47865,17694,112352,87996,127192,112750,28038,30939,17956,17621,13990,7532,299128,242224,299128,285457,229327,285457,289256,232631,289256,71.7852,182.6966,122.9417,74.08,179.18,126.87,186.46,123.05,71.84,67.51,169.97,115.04,80.13,79.57,79.11,96.36,92.49,91.69
2016-11-25,2762867,2447.18,154380,126467,129523,159137,137903,137770,36690,21788,53666,54232,49400,49316,13361,6611,69850,78555,58438,68892,70423,68892,61227,24305,60806,13671,12897,13671,9872,9593,9872,16185,24323,19492,21107,47865,17694,112352,87996,127192,112750,28038,30939,17956,17621,13990,7532,299128,242224,299128,285457,229327,285457,289256,232631,289256,71.0789,180.8989,121.7352,73.29,177.26,125.52,184.63,121.84,71.14,66.85,168.29,113.91,79.41,78.86,78.4,95.29,91.47,90.67
2016-11-28,2768989,2430,154380,126467,129523,159137,137903,137770,36690,21788,53666,54232,49400,49316,13361,6611,69850,78555,58438,68892,70423,68892,61227,24305,60806,13671,12897,13671,9872,9593,9872,16185,24323,19492,21107,47865,17694,112352,87996,127192,112750,28038,30939,17956,17621,13990,7532,299128,242224,299128,285457,229327,285457,289256,232631,289256,70.6963,179.9251,121.0848,72.8,176.09,124.69,183.63,121.19,70.75,66.49,167.39,113.3,78.92,78.37,77.91,94.65,90.86,90.07
2016-11-29,2749502,2441.28,154530,127649,130119,159544,139872,139433,36185,20597,54839,55381,49172,49100,14200,7385,71470,80869,60182,69155,70836,69155,64016,25916,63530,13299,12535,13299,10600,10345,10600,16631,25488,19982,21736,49816,18531,113273,89753,129580,116036,28636,31072,17343,17012,12620,6824,303315,246969,303315,290016,234434,290016,292715,236624,292715,71.0789,180.8989,121.7418,73.23,177.12,125.42,184.63,121.85,71.14,66.85,168.29,113.92,79.38,78.83,78.37,95.17,91.36,90.56
2016-11-30,2740689,2415.66,154530,127649,130119,159544,139872,139433,36185,20597,54839,55381,49172,49100,14200,7385,71470,80869,60182,69155,70836,69155,64016,25916,63530,13299,12535,13299,10600,10345,10600,16631,25488,19982,21736,49816,18531,113273,89753,129580,116036,28636,31072,17343,17012,12620,6824,303315,246969,303315,290016,234434,290016,292715,236624,292715,70.3136,178.9513,120.4328,72.4,175.13,124.01,182.64,120.54,70.37,66.13,166.48,112.69,78.43,77.89,77.43,94.02,90.26,89.47
2016-12-01,2742113,2434.89,154530,127649,130119,159544,139872,139433,36185,20597,54839,55381,49172,49100,14200,7385,71470,80869,60182,69155,70836,69155,64016,25916,63530,13299,12535,13299,10600,10345,10600,16631,25488,19982,21736,49816,18531,113273,89753,129580,116036,28636,31072,17343,17012,12620,6824,303315,246969,303315,290016,234434,290016,292715,236624,292715,70.814,180.2247,121.2914,73.01,176.6,125.06,183.94,121.4,70.87,66.6,167.67,113.5,78.92,78.38,77.91,94.85,91.06,90.26
2016-12-02,2733879,2426.34,154530,127649,130119,159544,139872,139433,36185,20597,54839,55381,49172,49100,14200,7385,71470,80869,60182,69155,70836,69155,64016,25916,63530,13299,12535,13299,10600,10345,10600,16631,25488,19982,21736,49816,18531,113273,89753,129580,116036,28636,31072,17343,17012,12620,6824,303315,246969,303315,290016,234434,290016,292715,236624,292715,70.4902,179.4007,120.7385,72.59,175.57,124.33,183.1,120.84,70.55,66.29,166.9,112.98,78.56,78.02,77.56,94.22,90.45,89.66
2016-12-05,2730025,2398.8,154530,127649,130119,159544,139872,139433,36185,20597,54839,55381,49172,49100,14200,7385,71470,80869,60182,69155,70836,69155,64016,25916,63530,13299,12535,13299,10600,10345,10600,16631,25488,19982,21736,49816,18531,113273,89753,129580,116036,28636,31072,17343,17012,12620,6824,303315,246969,303315,290016,234434,290016,292715,236624,292715,69.6661,177.3034,119.3318,71.77,173.58,122.93,180.96,119.43,69.72,65.52,164.95,111.66,77.78,77.25,76.79,93.19,89.47,88.68
2016-12-06,2719946,2377.05,161760,136475,136078,164021,145787,141430,37483,23092,50770,51911,47171,47003,15113,8227,67454,76535,56154,67034,68696,67034,65572,28463,65071,12789,12077,12789,10949,10604,10949,16684,24624,19863,21693,50459,20236,118943,96601,130840,119188,27880,31186,18244,17911,14937,8688,307576,253550,307576,294786,241473,294786,296627,242946,296627,69.4012,176.6292,118.8797,71.52,172.99,122.51,180.27,118.98,69.46,65.27,164.32,111.24,77.58,77.05,76.59,92.91,89.2,88.41
2016-12-07,2696823,2344.77,161760,136475,136078,164021,145787,141430,37483,23092,50770,51911,47171,47003,15113,8227,67454,76535,56154,67034,68696,67034,65572,28463,65071,12789,12077,12789,10949,10604,10949,16684,24624,19863,21693,50459,20236,118943,96601,130840,119188,27880,31186,18244,17911,14937,8688,307576,253550,307576,294786,241473,294786,296627,242946,296627,68.4005,174.0824,117.1672,70.55,170.64,120.85,177.67,117.27,68.46,64.33,161.88,109.64,76.54,76.02,75.56,91.67,87.95,87.17
2016-12-08,2682331,2290.56,161760,136475,136078,164021,145787,141430,37483,23092,50770,51911,47171,47003,15113,8227,67454,76535,56154,67034,68696,67034,65572,28463,65071,12789,12077,12789,10949,10604,10949,16684,24624,19863,21693,50459,20236,118943,96601,130840,119188,27880,31186,18244,17911,14937,8688,307576,253550,307576,294786,241473,294786,296627,242946,296627,66.8701,170.1873,114.5472,69,166.89,118.19,173.7,114.65,66.93,62.89,158.22,107.19,74.75,74.24,73.79,89.72,86.03,85.27
2016-12-09,2666128,2206.02,161760,136475,136078,164021,145787,141430,37483,23092,50770,51911,47171,47003,15113,8227,67454,76535,56154,67034,68696,67034,65572,28463,65071,12789,12077,12789,10949,10604,10949,16684,24624,19863,21693,50459,20236,118943,96601,130840,119188,27880,31186,18244,17911,14937,8688,307576,253550,307576,294786,241473,294786,296627,242946,296627,63.868,162.5468,109.4062,65.99,159.6,113.03,165.9,109.5,63.92,60.1,151.18,102.44,73.11,72.62,72.18,86.39,82.74,82
2016-12-12,2652020,2261.32,161760,136475,136078,164021,145787,141430,37483,23092,50770,51911,47171,47003,15113,8227,67454,76535,56154,67034,68696,67034,65572,28463,65071,12789,12077,12789,10949,10604,10949,16684,24624,19863,21693,50459,20236,118943,96601,130840,119188,27880,31186,18244,17911,14937,8688,307576,253550,307576,294786,241473,294786,296627,242946,296627,65.9282,167.7903,112.94,68.08,164.68,116.63,171.25,113.04,65.98,62.02,155.99,105.72,74.45,73.95,73.5,88.74,84.93,84.18
2016-12-13,2646670,2306.6,173998,145663,150978,165126,145200,145051,34868,20592,45516,46278,47249,47529,15824,7803,59981,70317,48650,70256,71732,70256,69891,27638,69374,12397,11684,12397,10994,10732,10994,14465,24039,23007,24203,54067,19835,134148,109023,134261,121183,27036,30417,18051,17794,12814,6223,316267,255302,316267,303870,243618,303870,305273,244570,305273,67.3704,171.4607,115.4122,69.58,168.29,119.19,175,115.51,67.43,63.38,159.37,108.03,75.56,75.05,74.6,90.53,86.63,85.86
2016-12-14,2634128,2333.66,173998,145663,150978,165126,145200,145051,34868,20592,45516,46278,47249,47529,15824,7803,59981,70317,48650,70256,71732,70256,69891,27638,69374,12397,11684,12397,10994,10732,10994,14465,24039,23007,24203,54067,19835,134148,109023,134261,121183,27036,30417,18051,17794,12814,6223,316267,255302,316267,303870,243618,303870,305273,244570,305273,68.1357,173.4082,116.7248,70.31,170.05,120.44,176.98,116.82,68.19,64.05,161.05,109.17,76.25,75.73,75.27,91.44,87.51,86.72
2016-12-15,2617039,2261.36,173998,145663,150978,165126,145200,145051,34868,20592,45516,46278,47249,47529,15824,7803,59981,70317,48650,70256,71732,70256,69891,27638,69374,12397,11684,12397,10994,10732,10994,14465,24039,23007,24203,54067,19835,134148,109023,134261,121183,27036,30417,18051,17794,12814,6223,316267,255302,316267,303870,243618,303870,305273,244570,305273,65.9871,167.9401,113.0458,68.21,164.97,116.85,171.4,113.14,66.04,62.13,156.24,105.91,74.16,73.66,73.21,88.83,85.01,84.24
2016-12-16,2621365,2278.81,173998,145663,150978,165126,145200,145051,34868,20592,45516,46278,47249,47529,15824,7803,59981,70317,48650,70256,71732,70256,69891,27638,69374,12397,11684,12397,10994,10732,10994,14465,24039,23007,24203,54067,19835,134148,109023,134261,121183,27036,30417,18051,17794,12814,6223,316267,255302,316267,303870,243618,303870,305273,244570,305273,65.8694,167.6404,112.8458,68.08,164.68,116.64,171.1,112.94,65.92,62.02,155.96,105.72,74.35,73.86,73.4,89.03,85.2,84.43
2016-12-19,2586938,2311.22,173998,145663,150978,165126,145200,145051,34868,20592,45516,46278,47249,47529,15824,7803,59981,70317,48650,70256,71732,70256,69891,27638,69374,12397,11684,12397,10994,10732,10994,14465,24039,23007,24203,54067,19835,134148,109023,134261,121183,27036,30417,18051,17794,12814,6223,316267,255302,316267,303870,243618,303870,305273,244570,305273,67.7825,172.5094,116.1284,69.94,169.17,119.83,176.07,116.23,67.84,63.71,160.21,108.61,75.76,75.25,74.79,91.09,87.17,86.39
2016-12-20,2578846,2278.65,173684,144507,148278,164377,144257,143109,37421,21693,41332,42720,43470,43694,18637,10571,54407,65908,42818,66174,68186,66174,70385,27036,69959,13657,12876,13657,11197,10848,11197,13075,23188,22704,24492,51748,16465,132171,106613,132583,118949,27948,30561,18228,17975,13565,7333,312133,250327,312133,298476,237451,298476,300936,239479,300936,66.3991,168.9888,113.7601,68.48,165.64,117.33,172.47,113.86,66.45,62.38,156.86,106.34,74.52,74.02,73.57,89.42,85.58,84.81
2016-12-21,2608247,2288,173684,144507,148278,164377,144257,143109,37421,21693,41332,42720,43470,43694,18637,10571,54407,65908,42818,66174,68186,66174,70385,27036,69959,13657,12876,13657,11197,10848,11197,13075,23188,22704,24492,51748,16465,132171,106613,132583,118949,27948,30561,18228,17975,13565,7333,312133,250327,312133,298476,237451,298476,300936,239479,300936,67.0761,170.7116,114.9215,69.09,167.11,118.37,174.23,115.02,67.13,62.94,158.26,107.29,74.97,74.48,74.02,90.06,86.19,85.41
2016-12-22,2608247,2213.49,173684,144507,148278,164377,144257,143109,37421,21693,41332,42720,43470,43694,18637,10571,54407,65908,42818,66174,68186,66174,70385,27036,69959,13657,12876,13657,11197,10848,11197,13075,23188,22704,24492,51748,16465,132171,106613,132583,118949,27948,30561,18228,17975,13565,7333,312133,250327,312133,298476,237451,298476,300936,239479,300936,64.4272,163.97,110.3848,66.44,160.71,113.84,167.35,110.48,64.48,60.53,152.2,103.18,72.72,72.24,71.79,86.97,83.23,82.48
2016-12-23,2646276,2251.21,173684,144507,148278,164377,144257,143109,37421,21693,41332,42720,43470,43694,18637,10571,54407,65908,42818,66174,68186,66174,70385,27036,69959,13657,12876,13657,11197,10848,11197,13075,23188,22704,24492,51748,16465,132171,106613,132583,118949,27948,30561,18228,17975,13565,7333,312133,250327,312133,298476,237451,298476,300936,239479,300936,66.6346,169.588,114.1684,68.69,166.15,117.7,173.08,114.27,66.69,62.58,157.35,106.68,75.04,74.54,74.08,89.78,85.93,85.15
2016-12-26,2646276,2251.21,173684,144507,148278,164377,144257,143109,37421,21693,41332,42720,43470,43694,18637,10571,54407,65908,42818,66174,68186,66174,70385,27036,69959,13657,12876,13657,11197,10848,11197,13075,23188,22704,24492,51748,16465,132171,106613,132583,118949,27948,30561,18228,17975,13565,7333,312133,250327,312133,298476,237451,298476,300936,239479,300936,66.6346,169.588,114.1684,68.69,166.15,117.7,173.08,114.27,66.69,62.58,157.35,106.68,75.04,74.54,74.08,89.78,85.93,85.15
2016-12-27,2646276,2244.11,175436,146493,148151,166406,146279,144550,39303,22099,39804,41292,42416,42555,20121,12262,53259,64489,41484,64102,66102,64102,73777,30393,73534,13056,12351,13056,11243,10952,11243,13455,23197,21686,23547,53655,18131,131606,106123,134396,120557,29272,31782,17452,17134,14558,8588,315527,253726,315527,302471,241375,302471,304284,242774,304284,65.8399,167.5655,112.8133,67.87,164.16,116.29,171.02,112.91,65.89,61.83,155.47,105.41,74.09,73.61,73.15,88.63,84.83,84.06
2016-12-28,2720642,2214.27,175436,146493,148151,166406,146279,144550,39303,22099,39804,41292,42416,42555,20121,12262,53259,64489,41484,64102,66102,64102,73777,30393,73534,13056,12351,13056,11243,10952,11243,13455,23197,21686,23547,53655,18131,131606,106123,134396,120557,29272,31782,17452,17134,14558,8588,315527,253726,315527,302471,241375,302471,304284,242774,304284,64.8981,165.1685,111.2013,66.84,161.66,114.52,168.57,111.3,64.95,60.89,153.1,103.8,72.69,72.22,71.76,87.17,83.43,82.67
2016-12-29,2742669,2174.5,175436,146493,148151,166406,146279,144550,39303,22099,39804,41292,42416,42555,20121,12262,53259,64489,41484,64102,66102,64102,73777,30393,73534,13056,12351,13056,11243,10952,11243,13455,23197,21686,23547,53655,18131,131606,106123,134396,120557,29272,31782,17452,17134,14558,8588,315527,253726,315527,302471,241375,302471,304284,242774,304284,63.7208,162.1723,109.1858,65.68,158.87,112.55,165.51,109.28,63.77,59.83,150.45,102.01,71.91,71.44,70.99,85.98,82.29,81.54
2016-12-30,2779362,2148.21,175436,146493,148151,166406,146279,144550,39303,22099,39804,41292,42416,42555,20121,12262,53259,64489,41484,64102,66102,64102,73777,30393,73534,13056,12351,13056,11243,10952,11243,13455,23197,21686,23547,53655,18131,131606,106123,134396,120557,29272,31782,17452,17134,14558,8588,315527,253726,315527,302471,241375,302471,304284,242774,304284,62.573,159.2509,107.2206,64.28,155.48,110.15,162.53,107.31,62.62,58.56,147.25,99.84,71.22,70.76,70.31,84.63,81.01,80.26
2017-01-02,2779362,2148.21,175436,146493,148151,166406,146279,144550,39303,22099,39804,41292,42416,42555,20121,12262,53259,64489,41484,64102,66102,64102,73777,30393,73534,13056,12351,13056,11243,10952,11243,13455,23197,21686,23547,53655,18131,131606,106123,134396,120557,29272,31782,17452,17134,14558,8588,315527,253726,315527,302471,241375,302471,304284,242774,304284,62.573,159.2509,107.2206,64.28,155.48,110.15,162.53,107.31,62.62,58.56,147.25,99.84,71.22,70.76,70.31,84.63,81.01,80.26
2017-01-03,2788506,2177.18,189638,160593,159167,182077,160962,157232,43346,25345,39790,41316,42778,42644,25206,17543,53779,63988,41272,63841,65806,63708,82893,38604,82525,14665,13984,14665,12165,11797,12165,13990,22672,21063,23162,57688,21061,142010,116238,147321,132550,29812,32656,16940,16713,17816,11699,340976,277169,340976,326310,263185,326310,328811,265372,328811,63.7502,162.2472,109.2446,65.47,158.35,112.19,165.59,109.34,63.8,59.64,149.97,101.69,72.14,71.67,71.21,85.78,82.11,81.35
2017-01-04,2780569,2238.1,189638,160593,159167,182077,160962,157232,43346,25345,39790,41316,42778,42644,25206,17543,53779,63988,41272,63841,65806,63708,82893,38604,82525,14665,13984,14665,12165,11797,12165,13990,22672,21063,23162,57688,21061,142010,116238,147321,132550,29812,32656,16940,16713,17816,11699,340976,277169,340976,326310,263185,326310,328811,265372,328811,65.8399,167.5655,112.8272,67.54,163.36,115.74,171.02,112.92,65.89,61.52,154.7,104.9,73.67,73.2,72.73,88.12,84.35,83.57
2017-01-05,2796543,2245.08,189638,160593,159167,182077,160962,157232,43346,25345,39790,41316,42778,42644,25206,17543,53779,63988,41272,63841,65806,63708,82893,38604,82525,14665,13984,14665,12165,11797,12165,13990,22672,21063,23162,57688,21061,142010,116238,147321,132550,29812,32656,16940,16713,17816,11699,340976,277169,340976,326310,263185,326310,328811,265372,328811,66.5757,169.4382,114.0898,68.3,165.2,117.04,172.93,114.19,66.63,62.22,156.45,106.08,74.71,74.23,73.76,89.23,85.41,84.62
2017-01-06,2796543,2258.91,189638,160593,159167,182077,160962,157232,43346,25345,39790,41316,42778,42644,25206,17543,53779,63988,41272,63841,65806,63708,82893,38604,82525,14665,13984,14665,12165,11797,12165,13990,22672,21063,23162,57688,21061,142010,116238,147321,132550,29812,32656,16940,16713,17816,11699,340976,277169,340976,326310,263185,326310,328811,265372,328811,66.5463,169.3633,114.041,68.27,165.12,116.99,172.85,114.14,66.6,62.19,156.38,106.04,74.62,74.14,73.66,89.19,85.38,84.58
2017-01-09,2796543,2184.75,189638,160593,159167,182077,160962,157232,43346,25345,39790,41316,42778,42644,25206,17543,53779,63988,41272,63841,65806,63708,82893,38604,82525,14665,13984,14665,12165,11797,12165,13990,22672,21063,23162,57688,21061,142010,116238,147321,132550,29812,32656,16940,16713,17816,11699,340976,277169,340976,326310,263185,326310,328811,265372,328811,64.28,163.3558,110.1622,65.95,159.51,113.03,166.97,110.26,64.33,60.08,151.08,102.45,72.3,71.84,71.38,86.26,82.57,81.8
2017-01-10,2953485,2206.34,185005,158087,154721,178934,159300,157661,42098,21581,40030,42681,43450,44279,29152,20946,52222,63248,40716,62279,65611,62279,85782,42427,85474,15213,14505,15213,11228,10929,11228,12192,20567,18830,21332,56630,21481,138375,114797,148243,134187,29478,31646,13538,13469,17153,11644,338223,278267,338223,323010,263762,323010,326995,267338,326995,64.958,164.8389,111.3256,66.64,161.13,114.21,168.73,111.42,65.01,60.72,152.68,103.54,72.95,72.49,72.02,87.01,83.3,82.52
2017-01-11,2994974,2138.09,185005,158087,154721,178934,159300,157661,42098,21581,40030,42681,43450,44279,29152,20946,52222,63248,40716,62279,65611,62279,85782,42427,85474,15213,14505,15213,11228,10929,11228,12192,20567,18830,21332,56630,21481,138375,114797,148243,134187,29478,31646,13538,13469,17153,11644,338223,278267,338223,323010,263762,323010,326995,267338,326995,62.6437,158.7865,107.361,64.4,155.76,110.38,162.61,107.38,62.65,58.61,147.39,99.95,70.86,70.41,69.96,84.43,80.83,80.08
2017-01-12,3030982,2224.57,185005,158087,154721,178934,159300,157661,42098,21581,40030,42681,43450,44279,29152,20946,52222,63248,40716,62279,65611,62279,85782,42427,85474,15213,14505,15213,11228,10929,11228,12192,20567,18830,21332,56630,21481,138375,114797,148243,134187,29478,31646,13538,13469,17153,11644,338223,278267,338223,323010,263762,323010,326995,267338,326995,65.5989,166.0225,112.4272,67.26,162.6,115.27,170.48,112.58,65.69,61.33,154.22,104.58,73.51,73.04,72.57,87.84,84.09,83.31
2017-01-13,3030982,2211.53,185005,158087,154721,178934,159300,157661,42098,21581,40030,42681,43450,44279,29152,20946,52222,63248,40716,62279,65611,62279,85782,42427,85474,15213,14505,15213,11228,10929,11228,12192,20567,18830,21332,56630,21481,138375,114797,148243,134187,29478,31646,13538,13469,17153,11644,338223,278267,338223,323010,263762,323010,326995,267338,326995,65.0721,164.4195,111.5259,66.68,161.15,114.29,169.18,111.73,65.19,60.83,152.96,103.73,72.95,72.49,72.02,87.09,83.38,82.59
2017-01-16,2975548,2211.53,185005,158087,154721,178934,159300,157661,42098,21581,40030,42681,43450,44279,29152,20946,52222,63248,40716,62279,65611,62279,85782,42427,85474,15213,14505,15213,11228,10929,11228,12192,20567,18830,21332,56630,21481,138375,114797,148243,134187,29478,31646,13538,13469,17153,11644,338223,278267,338223,323010,263762,323010,326995,267338,326995,65.0721,164.4195,111.5259,66.68,161.15,114.29,169.18,111.73,65.19,60.83,152.96,103.73,72.95,72.49,72.02,87.09,83.38,82.59
2017-01-17,2975548,2241.3,179651,152077,149537,177291,157598,157845,42872,20147,40183,42824,44107,45405,32951,23909,54268,66086,42209,61766,65256,61766,89426,44617,88726,16665,15873,16665,11526,11182,11526,14085,23262,17659,19851,56475,20708,132765,108966,148258,134483,31069,33202,13217,13206,15816,9909,340010,278653,340010,323345,262780,323345,328484,267471,328484,65.9614,166.6667,113.0566,67.78,163.8,116.17,170.87,112.84,65.84,61.66,155.05,105.16,74.16,73.7,73.21,88.59,84.82,84.02
